TrajID,IMEI,IMSI,MRTime,Longitude,Latitude,Altitude,Accuracy,Speed,Dbm,isGsm,SignalToNoiseRatio,EvdoEcio,Level,BLevel,BCapacity,X,Y,Z,X_theta,Y_theta,Z_theta,Num_Connected,Mcc_1,Mnc_1,RNCID_1,CellID_1,Arfcn_1,Basic_psc_pci_1,Lon_1,Lat_1,AsuLevel_1,SignalLevel_1,Dbm_1,Type_1,Mcc_2,Mnc_2,RNCID_2,CellID_2,Arfcn_2,Basic_psc_pci_2,Lon_2,Lat_2,AsuLevel_2,SignalLevel_2,Dbm_2,Type_2,Mcc_3,Mnc_3,RNCID_3,CellID_3,Arfcn_3,Basic_psc_pci_3,Lon_3,Lat_3,AsuLevel_3,SignalLevel_3,Dbm_3,Type_3,Mcc_4,Mnc_4,RNCID_4,CellID_4,Arfcn_4,Basic_psc_pci_4,Lon_4,Lat_4,AsuLevel_4,SignalLevel_4,Dbm_4,Type_4,Mcc_5,Mnc_5,RNCID_5,CellID_5,Arfcn_5,Basic_psc_pci_5,Lon_5,Lat_5,AsuLevel_5,SignalLevel_5,Dbm_5,Type_5,Mcc_6,Mnc_6,RNCID_6,CellID_6,Arfcn_6,Basic_psc_pci_6,Lon_6,Lat_6,AsuLevel_6,SignalLevel_6,Dbm_6,Type_6,Mcc_7,Mnc_7,RNCID_7,CellID_7,Arfcn_7,Basic_psc_pci_7,Lon_7,Lat_7,AsuLevel_7,SignalLevel_7,Dbm_7,Type_7,mode
16,862534033931242.00 ,460016291512177.00 ,1514650744942.00 ,121.4972318,31.28394365,21,8,2.1833003,-71,TRUE,-1,-1,5,71,4000,-26.66168213,22.77832031,-38.36975098,0.974953294,0.046268634,0.123476811,6,460,0,6153,28033,0,2147483647,0,0,31,4,-51,GSM,460,0,6153,27902,0,2147483647,0,0,21,4,-71,GSM,460,0,6153,27903,0,2147483647,0,0,20,4,-73,GSM,460,0,6153,27913,0,2147483647,0,0,27,4,-59,GSM,460,0,6153,28021,0,2147483647,0,0,24,4,-65,GSM,460,0,6153,28020,0,2147483647,0,0,23,4,-67,GSM,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
16,862534033931242.00 ,460016291512177.00 ,1514650747073.00 ,121.497299,31.28391282,20,7,3.1703944,-71,TRUE,-1,-1,5,71,4000,-28.56140137,26.07879639,-40.47088623,0.93442446,0.01978513,0.151164204,6,460,0,6153,28033,0,2147483647,0,0,31,4,-51,GSM,460,0,6153,27902,0,2147483647,0,0,21,4,-71,GSM,460,0,6153,27903,0,2147483647,0,0,20,4,-73,GSM,460,0,6153,27913,0,2147483647,0,0,27,4,-59,GSM,460,0,6153,28021,0,2147483647,0,0,24,4,-65,GSM,460,0,6153,28020,0,2147483647,0,0,23,4,-67,GSM,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
16,862534033931242.00 ,460016291512177.00 ,1514650749227.00 ,121.4973914,31.28390061,18,8,3.1703944,-71,TRUE,-1,-1,5,71,4000,-23.02093506,25.77819824,-43.47076416,0.886653185,0.019030478,0.187133446,6,460,0,6153,28033,0,2147483647,0,0,31,4,-51,GSM,460,0,6153,27902,0,2147483647,0,0,21,4,-71,GSM,460,0,6153,27903,0,2147483647,0,0,20,4,-73,GSM,460,0,6153,27913,0,2147483647,0,0,27,4,-59,GSM,460,0,6153,28021,0,2147483647,0,0,24,4,-65,GSM,460,0,6153,28020,0,2147483647,0,0,22,4,-69,GSM,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
16,862534033931242.00 ,460016291512177.00 ,1514650751163.00 ,121.4973914,31.28390061,18,8,3.1703944,-71,TRUE,-1,-1,5,71,4000,-22.67150879,26.97906494,-38.67034912,0.855429232,-0.025115632,0.263098776,6,460,0,6153,28033,0,2147483647,0,0,31,4,-51,GSM,460,0,6153,27902,0,2147483647,0,0,20,4,-73,GSM,460,0,6153,27903,0,2147483647,0,0,21,4,-71,GSM,460,0,6153,27913,0,2147483647,0,0,27,4,-59,GSM,460,0,6153,28021,0,2147483647,0,0,25,4,-63,GSM,460,0,6153,28020,0,2147483647,0,0,22,4,-69,GSM,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
16,862534033931242.00 ,460016291512177.00 ,1514650753242.00 ,121.4974677,31.28383016,18,9,3.070065,-71,TRUE,-1,-1,5,71,4000,-21.98028564,24.87792969,-43.47076416,0.897361219,-0.006717072,0.234864116,6,460,0,6153,28033,0,2147483647,0,0,31,4,-51,GSM,460,0,6153,27902,0,2147483647,0,0,20,4,-73,GSM,460,0,6153,27903,0,2147483647,0,0,21,4,-71,GSM,460,0,6153,27913,0,2147483647,0,0,27,4,-59,GSM,460,0,6153,28021,0,2147483647,0,0,25,4,-63,GSM,460,0,6153,28020,0,2147483647,0,0,22,4,-69,GSM,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
16,862534033931242.00 ,460016291512177.00 ,1514650755393.00 ,121.4974677,31.28383016,18,9,3.070065,-71,TRUE,-1,-1,5,71,4000,-24.5803833,23.97918701,-42.57049561,0.957801163,0.060734224,0.151311383,6,460,0,6153,28033,0,2147483647,0,0,31,4,-51,GSM,460,0,6153,27902,0,2147483647,0,0,20,4,-73,GSM,460,0,6153,27903,0,2147483647,0,0,21,4,-71,GSM,460,0,6153,27913,0,2147483647,0,0,28,4,-57,GSM,460,0,6153,28021,0,2147483647,0,0,26,4,-61,GSM,460,0,6153,28020,0,2147483647,0,0,23,4,-67,GSM,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
16,862534033931242.00 ,460016291512177.00 ,1514650757554.00 ,121.4975598,31.28374494,18,7,2.611551,-71,TRUE,-1,-1,5,71,4000,-26.48162842,24.27825928,-41.67022705,1.021387458,0.10968405,0.160987362,6,460,0,6153,28033,0,2147483647,0,0,31,4,-51,GSM,460,0,6153,27902,0,2147483647,0,0,20,4,-73,GSM,460,0,6153,27903,0,2147483647,0,0,21,4,-71,GSM,460,0,6153,27913,0,2147483647,0,0,28,4,-57,GSM,460,0,6153,28021,0,2147483647,0,0,26,4,-61,GSM,460,0,6153,28020,0,2147483647,0,0,23,4,-67,GSM,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
16,862534033931242.00 ,460016291512177.00 ,1514650759700.00 ,121.4976321,31.28371779,18,7,2.570175,-71,TRUE,-1,-1,5,71,4000,-25.440979,21.87805176,-43.47076416,1.03036952,0.031726565,0.225170359,7,460,0,6153,28033,0,2147483647,0,0,30,4,-53,GSM,460,0,6153,27902,0,2147483647,0,0,21,4,-71,GSM,460,0,6153,27903,0,2147483647,0,0,21,4,-71,GSM,460,0,6153,27913,0,2147483647,0,0,28,4,-57,GSM,460,0,6153,28021,0,2147483647,0,0,27,4,-59,GSM,460,0,6153,28020,0,2147483647,0,0,25,4,-63,GSM,0,0,0,-1,0,2147483647,0,0,19,4,-75,GSM,1
16,862534033931242.00 ,460016291512177.00 ,1514650761578.00 ,121.4976785,31.28369226,17,8,2.57,-71,TRUE,-1,-1,5,71,4000,-26.48162842,26.37786865,-41.07055664,0.960458815,0.020827739,0.278323621,6,460,0,6153,28033,0,2147483647,0,0,31,4,-51,GSM,460,0,6153,27902,0,2147483647,0,0,21,4,-71,GSM,460,0,6153,27903,0,2147483647,0,0,23,4,-67,GSM,460,0,6153,27913,0,2147483647,0,0,28,4,-57,GSM,460,0,6153,28021,0,2147483647,0,0,27,4,-59,GSM,460,0,6153,28020,0,2147483647,0,0,25,4,-63,GSM,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
16,862534033931242.00 ,460016291512177.00 ,1514650763726.00 ,121.4978662,31.28381167,16,7,2.5005999,-71,TRUE,-1,-1,5,71,4000,-19.38018799,25.47912598,-44.37103271,0.883090019,-0.022382692,0.310163289,7,460,0,6153,28033,0,2147483647,0,0,31,4,-51,GSM,460,0,6153,27902,0,2147483647,0,0,21,4,-71,GSM,460,0,6153,27903,0,2147483647,0,0,23,4,-67,GSM,460,0,6153,27913,0,2147483647,0,0,28,4,-57,GSM,460,0,6153,28021,0,2147483647,0,0,27,4,-59,GSM,460,0,6153,28020,0,2147483647,0,0,26,4,-61,GSM,0,0,0,-1,0,2147483647,0,0,21,4,-71,GSM,1
16,862534033931242.00 ,460016291512177.00 ,1514650765869.00 ,121.4979017,31.28380897,15,6,2.5057733,-71,TRUE,-1,-1,5,71,4000,-21.63085938,20.67871094,-46.47064209,0.980686843,-0.050798062,0.283377051,7,460,0,6153,28033,0,2147483647,0,0,31,4,-51,GSM,460,0,6153,27902,0,2147483647,0,0,22,4,-69,GSM,460,0,6153,27903,0,2147483647,0,0,24,4,-65,GSM,460,0,6153,27913,0,2147483647,0,0,28,4,-57,GSM,460,0,6153,28021,0,2147483647,0,0,28,4,-57,GSM,460,0,6153,28020,0,2147483647,0,0,26,4,-61,GSM,460,0,6153,28032,0,2147483647,0,0,21,4,-71,GSM,1
16,862534033931242.00 ,460016291512177.00 ,1514650768027.00 ,121.4979562,31.28381748,15,7,2.4909837,-71,TRUE,-1,-1,5,71,4000,-29.25109863,18.57910156,-43.47076416,1.047822833,-0.070866697,0.18462792,7,460,0,6153,28033,0,2147483647,0,0,31,4,-51,GSM,460,0,6153,27902,0,2147483647,0,0,22,4,-69,GSM,460,0,6153,27903,0,2147483647,0,0,24,4,-65,GSM,460,0,6153,27913,0,2147483647,0,0,28,4,-57,GSM,460,0,6153,28021,0,2147483647,0,0,28,4,-57,GSM,460,0,6153,28020,0,2147483647,0,0,27,4,-59,GSM,460,0,6153,28032,0,2147483647,0,0,20,4,-73,GSM,1
16,862534033931242.00 ,460016291512177.00 ,1514650769899.00 ,121.4979562,31.28381748,15,7,2.4909837,-71,TRUE,-1,-1,5,71,4000,-22.50061035,20.07904053,-44.97070313,0.938531995,-0.123939618,0.265788883,7,460,0,6153,28033,0,2147483647,0,0,31,4,-51,GSM,460,0,6153,27902,0,2147483647,0,0,23,4,-67,GSM,460,0,6153,27903,0,2147483647,0,0,25,4,-63,GSM,460,0,6153,27913,0,2147483647,0,0,28,4,-57,GSM,460,0,6153,28021,0,2147483647,0,0,27,4,-59,GSM,460,0,6153,28020,0,2147483647,0,0,27,4,-59,GSM,460,0,6153,28032,0,2147483647,0,0,20,4,-73,GSM,1
16,862534033931242.00 ,460016291512177.00 ,1514650772072.00 ,121.4980402,31.28373361,14,8,2.96,-71,TRUE,-1,-1,5,71,4000,-21.81091309,20.67871094,-46.76971436,1.032217383,-0.030939613,0.348795533,7,460,0,6153,28033,0,2147483647,0,0,31,4,-51,GSM,460,0,6153,27902,0,2147483647,0,0,23,4,-67,GSM,460,0,6153,27903,0,2147483647,0,0,25,4,-63,GSM,460,0,6153,27913,0,2147483647,0,0,28,4,-57,GSM,460,0,6153,28021,0,2147483647,0,0,27,4,-59,GSM,460,0,6153,28020,0,2147483647,0,0,27,4,-59,GSM,460,0,6153,28032,0,2147483647,0,0,21,4,-71,GSM,1
16,862534033931242.00 ,460016291512177.00 ,1514650774065.00 ,121.498107,31.28365224,16,8,2.9000175,-71,TRUE,-1,-1,5,71,4000,-21.98028564,24.27825928,-42.87109375,0.947468638,-0.030457566,0.343945831,7,460,0,6153,28033,0,2147483647,0,0,31,4,-51,GSM,460,0,6153,27902,0,2147483647,0,0,23,4,-67,GSM,460,0,6153,27903,0,2147483647,0,0,25,4,-63,GSM,460,0,6153,27913,0,2147483647,0,0,28,4,-57,GSM,460,0,6153,28021,0,2147483647,0,0,27,4,-59,GSM,460,0,6153,28020,0,2147483647,0,0,28,4,-57,GSM,460,0,6153,28032,0,2147483647,0,0,21,4,-71,GSM,1
16,862534033931242.00 ,460016291512177.00 ,1514650776213.00 ,121.498107,31.28365224,16,8,2.9000175,-71,TRUE,-1,-1,5,71,4000,-20.4208374,31.47888184,-41.37115479,0.765930772,-0.007861991,0.264815092,7,460,0,6153,28033,0,2147483647,0,0,31,4,-51,GSM,460,0,6153,27902,0,2147483647,0,0,23,4,-67,GSM,460,0,6153,27903,0,2147483647,0,0,25,4,-63,GSM,460,0,6153,27913,0,2147483647,0,0,27,4,-59,GSM,460,0,6153,28021,0,2147483647,0,0,27,4,-59,GSM,460,0,6153,28020,0,2147483647,0,0,28,4,-57,GSM,460,0,6153,28032,0,2147483647,0,0,21,4,-71,GSM,1
16,862534033931242.00 ,460016291512177.00 ,1514650778356.00 ,121.4982234,31.28354369,18,6,2.7718046,-71,TRUE,-1,-1,5,71,4000,-17.82073975,24.27825928,-42.26989746,0.842861831,-0.043617234,0.284170568,7,460,0,6153,28033,0,2147483647,0,0,31,4,-51,GSM,460,0,6153,27902,0,2147483647,0,0,23,4,-67,GSM,460,0,6153,27903,0,2147483647,0,0,25,4,-63,GSM,460,0,6153,27913,0,2147483647,0,0,27,4,-59,GSM,460,0,6153,28021,0,2147483647,0,0,27,4,-59,GSM,460,0,6153,28020,0,2147483647,0,0,28,4,-57,GSM,460,0,6153,28032,0,2147483647,0,0,21,4,-71,GSM,1
16,862534033931242.00 ,460016291512177.00 ,1514650780516.00 ,121.4982954,31.28351635,18,7,2.7702887,-71,TRUE,-1,-1,5,71,4000,-20.77026367,25.77819824,-43.17016602,0.829468966,-0.049316671,0.231687933,7,460,0,6153,28033,0,2147483647,0,0,30,4,-53,GSM,460,0,6153,27902,0,2147483647,0,0,22,4,-69,GSM,460,0,6153,27903,0,2147483647,0,0,26,4,-61,GSM,460,0,6153,27913,0,2147483647,0,0,27,4,-59,GSM,460,0,6153,28021,0,2147483647,0,0,28,4,-57,GSM,460,0,6153,28020,0,2147483647,0,0,28,4,-57,GSM,460,0,6153,28032,0,2147483647,0,0,21,4,-71,GSM,1
16,862534033931242.00 ,460016291512177.00 ,1514650782392.00 ,121.4983669,31.28349571,18,9,2.770018,-71,TRUE,-1,-1,5,71,4000,-21.63085938,21.87805176,-45.87097168,0.947649062,-0.120656833,0.353531033,7,460,0,6153,28033,0,2147483647,0,0,28,4,-57,GSM,460,0,6153,27902,0,2147483647,0,0,22,4,-69,GSM,460,0,6153,27903,0,2147483647,0,0,26,4,-61,GSM,460,0,6153,27913,0,2147483647,0,0,27,4,-59,GSM,460,0,6153,28021,0,2147483647,0,0,28,4,-57,GSM,460,0,6153,28020,0,2147483647,0,0,28,4,-57,GSM,460,0,6153,28032,0,2147483647,0,0,22,4,-69,GSM,1
16,862534033931242.00 ,460016291512177.00 ,1514650784543.00 ,121.4983669,31.28349571,18,9,2.770018,-71,TRUE,-1,-1,5,71,4000,-20.07141113,27.57873535,-42.57049561,0.818153024,-0.040218551,0.276937068,7,460,0,6153,28033,0,2147483647,0,0,30,4,-53,GSM,460,0,6153,27902,0,2147483647,0,0,21,4,-71,GSM,460,0,6153,27903,0,2147483647,0,0,26,4,-61,GSM,460,0,6153,27913,0,2147483647,0,0,28,4,-57,GSM,460,0,6153,28021,0,2147483647,0,0,29,4,-55,GSM,460,0,6153,28020,0,2147483647,0,0,27,4,-59,GSM,460,0,6153,28032,0,2147483647,0,0,22,4,-69,GSM,1
16,862534033931242.00 ,460016291512177.00 ,1514650786679.00 ,121.498468,31.28347379,24,10,2.6890147,-71,TRUE,-1,-1,5,71,4000,-20.77026367,29.07867432,-41.9708252,0.827855408,0.004207301,0.278259188,6,460,0,6153,28033,0,2147483647,0,0,31,4,-51,GSM,460,0,6153,27903,0,2147483647,0,0,26,4,-61,GSM,460,0,6153,27913,0,2147483647,0,0,28,4,-57,GSM,460,0,6153,28021,0,2147483647,0,0,29,4,-55,GSM,460,0,6153,28020,0,2147483647,0,0,27,4,-59,GSM,460,0,6153,28032,0,2147483647,0,0,24,4,-65,GSM,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
16,862534033931242.00 ,460016291512177.00 ,1514650788597.00 ,121.4985003,31.28343654,25,8,2.672265,-71,TRUE,-1,-1,5,71,4000,-22.15118408,29.67834473,-41.37115479,0.800418437,0.03831809,0.177498028,7,460,0,6153,28033,0,2147483647,0,0,31,4,-51,GSM,460,0,6153,27903,0,2147483647,0,0,26,4,-61,GSM,460,0,6153,27913,0,2147483647,0,0,28,4,-57,GSM,460,0,6153,28021,0,2147483647,0,0,30,4,-53,GSM,460,0,6153,28020,0,2147483647,0,0,27,4,-59,GSM,460,0,6153,28032,0,2147483647,0,0,24,4,-65,GSM,460,0,6153,27940,0,2147483647,0,0,22,4,-69,GSM,1
16,862534033931242.00 ,460016291512177.00 ,1514650790714.00 ,121.498591,31.28341923,23,6,2.5201786,-71,TRUE,-1,-1,5,71,4000,-19.55108643,26.07879639,-42.87109375,0.913866222,0.036122832,0.323996782,7,460,0,6153,28033,0,2147483647,0,0,31,4,-51,GSM,460,0,6153,27903,0,2147483647,0,0,26,4,-61,GSM,460,0,6153,27913,0,2147483647,0,0,28,4,-57,GSM,460,0,6153,28021,0,2147483647,0,0,30,4,-53,GSM,460,0,6153,28020,0,2147483647,0,0,27,4,-59,GSM,460,0,6153,28032,0,2147483647,0,0,24,4,-65,GSM,460,0,6153,27940,0,2147483647,0,0,22,4,-69,GSM,1
16,862534033931242.00 ,460016291512177.00 ,1514650792873.00 ,121.4986208,31.28342427,24,5,2.4900804,-71,TRUE,-1,-1,5,71,4000,-25.27160645,22.1786499,-41.9708252,1.029299855,0.023271926,0.270284683,7,460,0,6153,28033,0,2147483647,0,0,31,4,-51,GSM,460,0,6153,27903,0,2147483647,0,0,26,4,-61,GSM,460,0,6153,27913,0,2147483647,0,0,28,4,-57,GSM,460,0,6153,28021,0,2147483647,0,0,30,4,-53,GSM,460,0,6153,28020,0,2147483647,0,0,28,4,-57,GSM,460,0,6153,28032,0,2147483647,0,0,26,4,-61,GSM,460,0,6153,27940,0,2147483647,0,0,22,4,-69,GSM,1
16,862534033931242.00 ,460016291512177.00 ,1514650795014.00 ,121.4986732,31.28341161,24,6,2.49,-71,TRUE,-1,-1,5,71,4000,-22.33123779,25.47912598,-41.67022705,0.986599803,0.110130318,0.269289553,7,460,0,6153,28033,0,2147483647,0,0,31,4,-51,GSM,460,0,6153,27903,0,2147483647,0,0,28,4,-57,GSM,460,0,6153,27913,0,2147483647,0,0,29,4,-55,GSM,460,0,6153,28021,0,2147483647,0,0,31,4,-51,GSM,460,0,6153,28020,0,2147483647,0,0,28,4,-57,GSM,460,0,6153,28032,0,2147483647,0,0,26,4,-61,GSM,460,0,6153,27940,0,2147483647,0,0,22,4,-69,GSM,1
16,862534033931242.00 ,460016291512177.00 ,1514650797161.00 ,121.4987355,31.28338843,28,6,2.4809878,-71,TRUE,-1,-1,5,71,4000,-19.38018799,28.77807617,-41.9708252,0.887428045,0.06838692,0.347094923,7,460,0,6153,28033,0,2147483647,0,0,31,4,-51,GSM,460,0,6153,27903,0,2147483647,0,0,28,4,-57,GSM,460,0,6153,27913,0,2147483647,0,0,29,4,-55,GSM,460,0,6153,28021,0,2147483647,0,0,31,4,-51,GSM,460,0,6153,28020,0,2147483647,0,0,27,4,-59,GSM,460,0,6153,28032,0,2147483647,0,0,28,4,-57,GSM,460,0,6153,27940,0,2147483647,0,0,22,4,-69,GSM,1
16,862534033931242.00 ,460016291512177.00 ,1514650799040.00 ,121.4987749,31.28336284,27,8,2.5600195,-71,TRUE,-1,-1,5,71,4000,-23.88153076,19.17877197,-42.57049561,1.053170323,-0.040645726,0.318336278,7,460,0,6153,28033,0,2147483647,0,0,31,4,-51,GSM,460,0,6153,27903,0,2147483647,0,0,26,4,-61,GSM,460,0,6153,27913,0,2147483647,0,0,31,4,-51,GSM,460,0,6153,28021,0,2147483647,0,0,31,4,-51,GSM,460,0,6153,28020,0,2147483647,0,0,27,4,-59,GSM,460,0,6153,28032,0,2147483647,0,0,28,4,-57,GSM,460,0,6153,27940,0,2147483647,0,0,22,4,-69,GSM,1
16,862534033931242.00 ,460016291512177.00 ,1514650801179.00 ,121.4988404,31.28331424,25,8,2.793027,-71,TRUE,-1,-1,5,71,4000,-21.29058838,23.07891846,-41.67022705,0.933555841,-0.032932546,0.299899578,7,460,0,6153,28021,0,2147483647,0,0,31,4,-51,GSM,460,0,6153,27903,0,2147483647,0,0,26,4,-61,GSM,460,0,6153,27913,0,2147483647,0,0,31,4,-51,GSM,460,0,6153,28021,0,2147483647,0,0,31,4,-51,GSM,460,0,6153,28020,0,2147483647,0,0,27,4,-59,GSM,460,0,6153,28032,0,2147483647,0,0,28,4,-57,GSM,460,0,6153,27940,0,2147483647,0,0,22,4,-69,GSM,1
16,862534033931242.00 ,460016291512177.00 ,1514650803331.00 ,121.4988656,31.28325778,25,8,2.80257,-71,TRUE,-1,-1,5,71,4000,-21.81091309,28.77807617,-39.57061768,0.824502468,0.021108022,0.232771859,6,460,0,6153,28021,0,2147483647,0,0,31,4,-51,GSM,460,0,6153,27903,0,2147483647,0,0,26,4,-61,GSM,460,0,6153,27913,0,2147483647,0,0,31,4,-51,GSM,460,0,6153,28020,0,2147483647,0,0,27,4,-59,GSM,460,0,6153,28032,0,2147483647,0,0,28,4,-57,GSM,460,0,6153,27940,0,2147483647,0,0,22,4,-69,GSM,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
16,862534033931242.00 ,460016291512177.00 ,1514650805501.00 ,121.4988656,31.28325778,25,8,2.80257,-71,TRUE,-1,-1,5,71,4000,-18.69049072,29.37774658,-40.7699585,0.735666633,0.029396446,0.177641004,6,460,0,6153,28021,0,2147483647,0,0,31,4,-51,GSM,460,0,6153,27903,0,2147483647,0,0,26,4,-61,GSM,460,0,6153,27913,0,2147483647,0,0,31,4,-51,GSM,460,0,6153,28020,0,2147483647,0,0,26,4,-61,GSM,460,0,6153,28032,0,2147483647,0,0,28,4,-57,GSM,460,0,6153,27940,0,2147483647,0,0,21,4,-71,GSM,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
16,862534033931242.00 ,460016291512177.00 ,1514650807633.00 ,121.4989687,31.28321572,23,8,3.0902588,-71,TRUE,-1,-1,5,71,4000,-17.48046875,26.07879639,-38.67034912,0.846137285,0.047526877,0.286543399,6,460,0,6153,28021,0,2147483647,0,0,31,4,-51,GSM,460,0,6153,27903,0,2147483647,0,0,26,4,-61,GSM,460,0,6153,27913,0,2147483647,0,0,31,4,-51,GSM,460,0,6153,28020,0,2147483647,0,0,26,4,-61,GSM,460,0,6153,28032,0,2147483647,0,0,28,4,-57,GSM,0,0,0,-1,0,2147483647,0,0,31,4,-51,GSM,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
16,862534033931242.00 ,460016291512177.00 ,1514650809586.00 ,121.4991062,31.28316546,23,8,2.8302827,-71,TRUE,-1,-1,5,71,4000,-17.48046875,26.07879639,-41.67022705,0.934199333,0.077960528,0.382977903,6,460,0,6153,28021,0,2147483647,0,0,31,4,-51,GSM,460,0,6153,27903,0,2147483647,0,0,26,4,-61,GSM,460,0,6153,27913,0,2147483647,0,0,31,4,-51,GSM,460,0,6153,28020,0,2147483647,0,0,26,4,-61,GSM,460,0,6153,28032,0,2147483647,0,0,29,4,-55,GSM,460,0,6153,28033,0,2147483647,0,0,31,4,-51,GSM,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
16,862534033931242.00 ,460016291512177.00 ,1514650811728.00 ,121.4991247,31.28314072,20,6,2.7546506,-71,TRUE,-1,-1,5,71,4000,-20.07141113,31.47888184,-39.57061768,0.822019339,0.09559615,0.28535828,6,460,0,6153,28021,0,2147483647,0,0,31,4,-51,GSM,460,0,6153,27903,0,2147483647,0,0,26,4,-61,GSM,460,0,6153,27913,0,2147483647,0,0,31,4,-51,GSM,460,0,6153,28020,0,2147483647,0,0,25,4,-63,GSM,460,0,6153,28032,0,2147483647,0,0,29,4,-55,GSM,460,0,6153,28033,0,2147483647,0,0,31,4,-51,GSM,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
16,862534033931242.00 ,460016291512177.00 ,1514650813870.00 ,121.4991807,31.28310635,18,6,2.931706,-71,TRUE,-1,-1,5,71,4000,-16.09039307,28.17840576,-45.26977539,0.782314658,-0.041415252,0.320694983,7,460,0,6153,28021,0,2147483647,0,0,31,4,-51,GSM,460,0,6153,27903,0,2147483647,0,0,27,4,-59,GSM,460,0,6153,27913,0,2147483647,0,0,31,4,-51,GSM,460,0,6153,28020,0,2147483647,0,0,25,4,-63,GSM,460,0,6153,28032,0,2147483647,0,0,29,4,-55,GSM,460,0,6153,28033,0,2147483647,0,0,31,4,-51,GSM,0,0,0,-1,0,2147483647,0,0,22,4,-69,GSM,1
16,862534033931242.00 ,460016291512177.00 ,1514650815820.00 ,121.4992398,31.28307706,17,7,2.9713633,-71,TRUE,-1,-1,5,71,4000,-19.9005127,27.57873535,-44.07043457,0.835295796,0.015629699,0.240289405,7,460,0,6153,28021,0,2147483647,0,0,31,4,-51,GSM,460,0,6153,27903,0,2147483647,0,0,27,4,-59,GSM,460,0,6153,27913,0,2147483647,0,0,31,4,-51,GSM,460,0,6153,28020,0,2147483647,0,0,24,4,-65,GSM,460,0,6153,28032,0,2147483647,0,0,28,4,-57,GSM,460,0,6153,28033,0,2147483647,0,0,31,4,-51,GSM,460,0,6153,27902,0,2147483647,0,0,22,4,-69,GSM,1
16,862534033931242.00 ,460016291512177.00 ,1514650817973.00 ,121.4993364,31.28305852,15,9,2.860437,-71,TRUE,-1,-1,5,71,4000,-20.94116211,28.77807617,-42.26989746,0.824042857,0.017682489,0.240286693,7,460,0,6153,28021,0,2147483647,0,0,31,4,-51,GSM,460,0,6153,27903,0,2147483647,0,0,27,4,-59,GSM,460,0,6153,27913,0,2147483647,0,0,31,4,-51,GSM,460,0,6153,28020,0,2147483647,0,0,24,4,-65,GSM,460,0,6153,28032,0,2147483647,0,0,28,4,-57,GSM,460,0,6153,28033,0,2147483647,0,0,31,4,-51,GSM,460,0,6153,27902,0,2147483647,0,0,22,4,-69,GSM,1
16,862534033931242.00 ,460016291512177.00 ,1514650820115.00 ,121.499396,31.28306296,18,10,3.5000143,-71,TRUE,-1,-1,5,71,4000,-17.13104248,29.97894287,-44.07043457,0.751023293,0.051869269,0.21243529,7,460,0,6153,28021,0,2147483647,0,0,31,4,-51,GSM,460,0,6153,27903,0,2147483647,0,0,27,4,-59,GSM,460,0,6153,27913,0,2147483647,0,0,31,4,-51,GSM,460,0,6153,28020,0,2147483647,0,0,24,4,-65,GSM,460,0,6153,28032,0,2147483647,0,0,28,4,-57,GSM,460,0,6153,28033,0,2147483647,0,0,31,4,-51,GSM,460,0,6153,27902,0,2147483647,0,0,22,4,-69,GSM,1
16,862534033931242.00 ,460016291512177.00 ,1514650822020.00 ,121.4994391,31.28305841,17,10,2.8300705,-71,TRUE,-1,-1,5,71,4000,-18.34106445,29.07867432,-43.17016602,0.813883007,0.053803675,0.254646063,7,460,0,6153,28021,0,2147483647,0,0,31,4,-51,GSM,460,0,6153,27903,0,2147483647,0,0,27,4,-59,GSM,460,0,6153,27913,0,2147483647,0,0,31,4,-51,GSM,460,0,6153,28020,0,2147483647,0,0,22,4,-69,GSM,460,0,6153,28032,0,2147483647,0,0,26,4,-61,GSM,460,0,6153,28033,0,2147483647,0,0,30,4,-53,GSM,460,0,6153,27902,0,2147483647,0,0,22,4,-69,GSM,1
